425,1485,2.9737567700094063,71.13998013244439,2.986096009718988,99.11483222317374,3.1958630847818927,108.21066865234617,3.368612440716049,115.74852806090469,3.590718755488536,238.1986484531266,3.6524149540364492,450.27827038419633,3.80048583055144,459.0304354117627,5.219498397153439,475.89324551723104
1275,2406,2.9737567700094063,71.13998013244439,2.986096009718988,99.11483222317374,3.1958630847818927,108.21066865234617,3.368612440716049,115.74852806090469,3.590718755488536,238.1986484531266,3.75112887171311,240.7303611116242,3.80048583055144,459.0304354117627,5.219498397153439,475.89324551723104
2125,3063,2.9737567700094063,71.13998013244439,2.986096009718988,99.11483222317374,3.1958630847818927,108.21066865234617,3.368612440716049,115.74852806090469,3.590718755488536,238.1986484531266,3.6524149540364492,450.27827038419633,3.80048583055144,459.0304354117627,5.219498397153439,475.89324551723104
2975,3625,2.9737567700094063,71.13998013244439,2.986096009718988,99.11483222317374,3.1958630847818927,108.21066865234617,3.368612440716049,115.74852806090469,3.590718755488536,238.1986484531266,3.6524149540364492,450.27827038419633,3.80048583055144,459.0304354117627,5.219498397153439,475.89324551723104
3825,4078,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.412590526460928,116.67659003191174,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
4675,4688,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.5970548792425996,108.12903547949982,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
5525,5281,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.412590526460928,116.67659003191174,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
6375,5875,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.412590526460928,116.67659003191174,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
7225,6531,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.412590526460928,116.67659003191174,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
8075,7047,3.175422072884493,76.70565573768494,3.1885980980831836,106.86913582004026,3.412590526460928,116.67659003191174,3.5970548792426,124.80417803117047,3.8342233328190347,256.83425116806484,3.900103458812489,485.5060393599748,4.058215761196779,494.94293484847583,5.573458659046226,513.1250162085197
8925,7594,2.122233232614769,38.97138056023887,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553
9775,8047,2.122233232614769,38.97138056023887,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553,3.724915590854968,260.7003367525673
10625,8609,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553,3.724915590854968,260.7003367525673
11475,9187,2.122233232614769,38.97138056023887,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553,3.724915590854968,260.7003367525673
12325,9766,2.122233232614769,38.97138056023887,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553,3.724915590854968,260.7003367525673
13175,10391,2.122233232614769,38.97138056023887,2.1310391796380665,54.296358229820726,2.2807402790341293,59.279172427055784,2.4040235373602985,63.40850711443697,2.5625305837796586,130.48823123817178,2.6065603188961477,246.66812951702883,2.712231683175721,251.46267617532553,3.724915590854968,260.7003367525673
14025,10969,1.9139583207802056,60.17827101595308,1.961608735405439,79.72409591759195,1.9774922069471834,81.41025037117905,2.1680938654481166,82.49559116889027,2.168093865448117,97.91324482209178,2.3110451093238167,201.4954572036574,2.350753788178178,380.8964767396218,2.4460546174286444,388.3000514668663,3.35935423107895,402.5645305224996
14875,11484,1.9139583207802056,60.17827101595308,1.9219000565510778,83.8425766231926,2.0569095646559057,91.5368676355383,2.168093865448117,97.91324482209178,2.350753788178178,380.8964767396218,2.4460546174286444,388.3000514668663,3.35935423107895,402.5645305224996
15725,12015,1.9139583207802056,60.17827101595308,1.9219000565510778,83.8425766231926,2.168093865448117,97.91324482209178,2.3110451093238167,201.4954572036574,2.350753788178178,380.8964767396218,2.4460546174286444,388.3000514668663,3.35935423107895,402.5645305224996
16575,12453,1.9139583207802056,60.17827101595308,1.9219000565510778,83.8425766231926,2.0569095646559057,91.5368676355383,2.168093865448117,97.91324482209178,2.3110451093238167,201.4954572036574,2.350753788178178,380.8964767396218,2.4460546174286444,388.3000514668663,3.35935423107895,402.5645305224996
17425,12984,1.9139583207802056,60.17827101595308,1.9219000565510778,83.8425766231926,2.0569095646559057,91.5368676355383,2.168093865448117,97.91324482209178,2.3110451093238167,201.4954572036574,2.350753788178178,380.8964767396218,2.4460546174286444,388.3000514668663,3.35935423107895,402.5645305224996
18275,13437,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.3589294383125523,227.4879665923181,3.4951022533792777,231.9097038964582,4.80009173110206,240.42907210548208
19125,13890,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.3589294383125523,227.4879665923181,3.4951022533792777,231.9097038964582,4.80009173110206,240.42907210548208
19975,14390,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.3589294383125523,227.4879665923181,3.4951022533792777,231.9097038964582
20825,14859,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.3589294383125523,227.4879665923181,3.4951022533792777,231.9097038964582,4.80009173110206,240.42907210548208
21675,15375,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.449711315023703,121.62092632094266,3.4951022533792777,231.9097038964582,4.80009173110206,240.42907210548208
22525,15843,2.734804035923396,35.94108463181945,2.7461517705122898,50.07443868510497,2.9390632585234835,54.66980441741813,3.097931542767996,58.478054608680154,3.302190765368084,120.34186356673459,3.3589294383125523,227.4879665923181,3.4951022533792777,231.9097038964582,4.80009173110206,240.42907210548208
23375,16297,1.7874535126165474,87.83472304954347,1.794870332170973,122.37456100235912,1.9209562645962064,133.6049587642492,2.0247917383581635,142.91176194727655,2.1582944903378225,294.0978093992202,2.1953785881099503,555.9471214469172,2.284380422763056,566.7531968752346
