425,1156,9.452501999643136,76.10195361849473,9.551481078173433,113.35465818698864,9.786556389682882,130.08784023906625,10.318568936783215,168.21297348597923,21.119660881401614,349.3466156993448
1275,1984,9.452501999643136,76.10195361849473,9.51436392372457,100.37291945211302,9.551481078173433,113.35465818698864,9.786556389682882,130.08784023906625,10.566016633108951,164.04276440313612,21.119660881401614,349.3466156993448
2125,2594,9.452501999643136,76.10195361849473,9.51436392372457,100.37291945211302,9.551481078173433,113.35465818698864,9.737066850417733,126.97326985711021,9.786556389682882,130.08784023906625,10.318568936783215,156.1734577237962,10.541271863476378,165.37758028111728,21.119660881401614,349.3466156993448
2975,3156,9.452501999643136,76.10195361849473,9.51436392372457,100.37291945211302,9.551481078173433,113.23251817200997,9.737066850417733,126.97326985711021,9.786556389682882,130.08784023906625,10.318568936783215,156.1734577237962,10.541271863476378,165.37758028111728,21.119660881401614,349.3466156993448
3825,3703,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,9.623289670979348,192.47630403173181,10.146426783308188,231.07224991429354,10.38974637043788,242.71557539458473
4675,4219,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,9.623289670979348,192.47630403173181,10.146426783308188,248.8857633985528,20.76732676151928,516.888782934923
5525,4734,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,10.146426783308188,248.8857633985528,20.76732676151928,516.888782934923
6375,5312,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,9.623289670979348,192.47630403173181,10.146426783308188,248.8857633985528,20.76732676151928,516.888782934923
7225,6015,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,9.623289670979348,192.47630403173181,10.146426783308188,248.8857633985528,20.76732676151928,516.888782934923
8075,6515,9.294808228354263,112.59947690086491,9.355638125136686,148.51048741768324,9.39213606320614,167.71810195723234,9.574625753553411,187.86802554341256,9.623289670979348,192.47630403173181,10.146426783308188,248.8857633985528,20.76732676151928,516.888782934923
8925,7047,9.036604682089255,63.704363900329746,9.095744765087222,84.02140395199974,9.131228814886,94.88831825713451,9.3086490638799,106.28835403019593,9.355961130278272,108.89553709937141,9.864565844060783,140.8097948368976,20.190424335505703,292.4353827422795
9775,7531,9.036604682089255,63.704363900329746,9.095744765087222,84.02140395199974,9.131228814886,94.88831825713451,9.3086490638799,106.28835403019593,9.355961130278272,108.89553709937141,9.864565844060783,140.8097948368976,20.190424335505703,292.4353827422795
10625,8000,9.036604682089255,63.704363900329746,9.095744765087222,84.02140395199974,9.131228814886,94.88831825713451,9.3086490638799,106.28835403019593,9.355961130278272,108.89553709937141,9.864565844060783,140.8097948368976,20.190424335505703,292.4353827422795
11475,8531,9.036604682089255,63.704363900329746,9.095744765087222,84.02140395199974,9.131228814886,94.88831825713451,9.3086490638799,106.28835403019593,9.355961130278272,108.89553709937141,9.864565844060783,140.8097948368976,20.190424335505703,292.4353827422795
