4316,2517,2.1962251862271107,124.64667072894541,2.628067217226824,195.67607235450294,3.2079693731407235,524.849544431471
10685,5147,2.0728417487986213,86.9159998784132,2.146871811255715,98.43641384323237,2.1838868424842617,113.58654727641922,2.1962251862271107,124.64667072894541,3.0599092482265364,129.47314552927492,3.2079693731407235,524.849544431471
21929,9003,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1962251862271107,124.64667072894541,3.0599092482265364,129.47314552927492,3.2079693731407235,524.849544431471
24766,10269,1.9988116863415277,97.765704811034,2.146871811255715,98.43641384323237,2.1838868424842617,113.58654727641922,3.0599092482265364,129.47314552927492,3.2079693731407235,524.849544431471
26020,11033,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1838868424842617,113.58654727641922,2.1962251862271107,124.64667072894541,3.0599092482265364,129.47314552927492,3.2079693731407235,524.849544431471
31237,12963,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1838868424842617,113.58654727641922,2.1962251862271107,124.64667072894541,2.628067217226824,195.67607235450294,3.5287663104547957,214.2455067361521
36650,14981,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1838868424842617,113.58654727641922,2.628067217226824,195.67607235450294,3.232646060626421,200.55515178480877,17.28601958373136,207.7488349340737
43613,17886,2.134533467512866,105.1698064802043,2.1962251862271107,124.64667072894541,2.628067217226824,195.67607235450294,3.2079693731407235,524.849544431471
51305,21527,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1838868424842617,113.58654727641922,2.1962251862271107,124.64667072894541,2.628067217226824,195.67607235450294,3.2079693731407235,524.849544431471
61160,25842,1.9988116863415277,97.765704811034,2.134533467512866,105.1698064802043,2.1838868424842617,113.58654727641922,2.628067217226824,195.67607235450294,3.2079693731407235,524.849544431471
69904,29393,1.4916718921922045,67.24497433383397,1.544945888341926,76.15806217109201,1.5715828864167867,87.87938316255467,2.201991840855159,100.17049059110232,2.308539833154602,406.06440924330144
79725,33927,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
89387,38395,1.4383978960424828,75.63914952303247,1.544945888341926,76.15806217109201,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
102369,43988,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
113430,49009,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
123605,54233,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.3262978318711762,155.165056527609
134508,59210,1.4916718921922045,67.24497433383397,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
149562,65544,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
160918,70395,1.4916718921922045,67.24497433383397,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
173803,75684,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
184550,80320,1.4383978960424828,75.63914952303247,1.536066888983639,81.36753816729765,1.5715828864167867,87.87938316255467,1.5804618857750738,96.43635447663463,1.8912268633151164,151.39022138192092,2.308539833154602,406.06440924330144
199244,87236,2.101352961047253,85.9472203674691,2.1764012810846554,97.33922597223577,2.9519005881378084,101.25360232729828,3.0394569615147775,106.54646337882801,3.2771099749665504,198.31973227476226,3.5773032551161577,211.85749235987882
206938,91420,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2771099749665504,198.31973227476226,3.5773032551161577,211.85749235987882
215969,94992,2.0263046410098515,96.67599276921854,2.1764012810846554,97.33922597223577,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2771099749665504,198.31973227476226,17.523782728733345,205.43323349143733
228889,100634,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.6642153613277677,193.49503583712703,3.5773032551161577,211.85749235987882
237865,104845,2.101352961047253,85.9472203674691,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2520938682874156,518.9994882199007
248908,109520,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.226433494442923,123.25733918034075,3.1019972282126123,128.03001732754322,3.2520938682874156,518.9994882199007
261211,115197,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2520938682874156,518.9994882199007
276707,121565,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2520938682874156,518.9994882199007
286717,125254,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.213925441103356,112.32049361686043,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2520938682874156,518.9994882199007
297626,130019,2.0263046410098515,96.67599276921854,2.1764012810846554,97.33922597223577,2.226433494442923,123.25733918034075,2.6642153613277677,193.49503583712703,3.2520938682874156,518.9994882199007
308524,134354,2.0263046410098515,96.67599276921854,2.1638932277450884,103.9975671476245,2.226433494442923,123.25733918034075,3.1019972282126123,128.03001732754322,3.2520938682874156,518.9994882199007
