200,875,2.1664214876610646,63.420273871656406,2.33973520667395,71.9612904928291,2.4882898229707084,72.74572223084617,2.847296812354542,136.50144388520724
600,1453,2.1540419363030012,69.31899411214003,2.4882898229707084,72.74572223084617,2.847296812354542,136.50144388520724
1000,1875,2.1664214876610646,63.420273871656406,2.33973520667395,71.9612904928291,2.4882898229707084,72.74572223084617,2.847296812354542,136.50144388520724
1400,2250,2.1540419363030012,69.31899411214003,2.33973520667395,71.9612904928291,2.4882898229707084,72.74572223084617,2.847296812354542,136.50144388520724
1800,2578,1.138340300086512,138.6980291596676,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
2200,2891,1.138340300086512,138.6980291596676,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
2600,3266,1.144882485719193,126.89547947760238,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
3000,3563,1.144882485719193,126.89547947760238,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
3400,3891,1.138340300086512,138.6980291596676,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
3800,4172,1.138340300086512,138.6980291596676,1.2364730845767284,143.98491055705816,1.3149793121689017,145.55445347190846,1.5047026955166538,273.12111906441396
4200,4422,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
4600,4656,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
5000,4875,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
5400,5109,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
5800,5391,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
6200,5656,2.124742999794599,180.9442300615859,2.307910499776892,187.84144907524967,2.4544444997627264,189.88906096993114,2.8085683330618263,356.31141193634215
6600,5922,1.3240886490041242,133.37717497795262,1.4382342221941347,138.46123644227004,3.431976900579655,144.35954212548205
7000,6172,1.3240886490041242,133.37717497795262,1.4382342221941347,138.46123644227004,1.5295506807461434,139.9705671894893,1.750232122246831,262.6434096312423
7400,6406,1.3240886490041242,133.37717497795262,1.4382342221941347,138.46123644227004,1.5295506807461434,139.9705671894893,1.750232122246831,262.6434096312423
