200,875,1.6311445807815814,81.79258769089381,1.7176446721866654,91.83742384300487,2.9286459518578396,136.1826208601383,3.447646500288343,148.9820514491543
600,1328,1.6311445807815814,81.79258769089381,1.7176446721866654,91.83742384300487,2.4096454034273362,114.97601711300675,2.9286459518578396,136.1826208601383,3.447646500288343,148.9820514491543
1000,1703,1.6311445807815814,81.79258769089381,1.7176446721866654,91.83742384300487,2.4096454034273362,114.97601711300675,2.9286459518578396,136.1826208601383,3.447646500288343,148.9820514491543
1400,2046,1.6311445807815814,81.79258769089381,1.7176446721866654,91.83742384300487,2.4096454034273362,114.97601711300675,2.9286459518578396,136.1826208601383,3.447646500288343,148.9820514491543
1800,2390,1.20338340720679,63.90030243125332,1.3765976855168582,69.91417108597545,1.7777254879191218,89.82479309283488,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
2200,2671,1.20338340720679,63.90030243125332,1.2671991939526046,71.74781143069956,1.7777254879191218,89.82479309283488,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
2600,2921,1.20338340720679,63.90030243125332,1.2671991939526046,71.74781143069956,1.7777254879191218,89.82479309283488,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
3000,3203,1.20338340720679,63.90030243125332,1.2671991939526046,71.74781143069956,1.7777254879191218,89.82479309283488,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
3400,3453,1.20338340720679,63.90030243125332,1.2671991939526046,71.74781143069956,1.7777254879191218,89.82479309283488,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
3800,3671,1.20338340720679,63.90030243125332,1.2671991939526046,71.74781143069956,2.1606202083940094,106.39241164162817,2.5435149288688974,116.39194226751908
4200,3906,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,2.878945384780405,178.18593161833593,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
4600,4156,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,2.878945384780405,178.18593161833593,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
5000,4406,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,2.878945384780405,178.18593161833593,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
5400,4656,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,2.878945384780405,178.18593161833593,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
5800,4921,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,2.878945384780405,178.18593161833593,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
6200,5187,1.9488245681590435,126.75937820016571,2.052171325561417,142.32652457259798,3.499025929194646,211.05120682985702,4.119106473608888,230.88733023154379
6600,5484,1.6154966427848936,94.13639292779482,1.7011669192962136,105.69715496755259,2.3865291313867747,132.3277307856573,2.9005507904546954,156.73474906643818,3.4145724495226157,171.46581775120845
7000,5765,1.6154966427848936,94.13639292779482,1.8480302504584767,102.99587999056939,2.3865291313867747,132.3277307856573,2.9005507904546954,156.73474906643818,3.4145724495226157,171.46581775120845
7400,5999,1.6154966427848936,94.13639292779482,1.8480302504584767,102.99587999056939,2.3865291313867747,132.3277307856573,2.9005507904546954,156.73474906643818
7800,6218,1.8235530285980994,75.06243842793899,1.8480302504584767,102.99587999056939,2.3865291313867747,132.3277307856573,2.9005507904546954,156.73474906643818,3.4145724495226157,171.46581775120845
8200,6468,1.6154966427848936,94.13639292779482,1.7011669192962136,105.69715496755259,2.3865291313867747,132.3277307856573,2.9005507904546954,156.73474906643818,3.4145724495226157,171.46581775120845
8600,6749,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123,2.1609262498507276,130.70558998709402
9000,6984,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123,2.1609262498507276,130.70558998709402
9400,7187,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123
9800,7406,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123,2.1609262498507276,130.70558998709402
10200,7640,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123,2.1609262498507276,130.70558998709402
10600,7859,1.022373709606796,71.75863351806518,1.0765904972374594,80.57121344171759,1.5103247982827668,100.87126606825271,1.8356255240667472,119.47633713171123,2.1609262498507276,130.70558998709402
11000,8109,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
11400,8343,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
11800,8578,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
12200,8828,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
12600,9078,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
13000,9343,1.7124025852267954,112.93087333555233,1.8032118132312467,126.79975988377342,2.5296856372668564,158.74717247343975,3.0745410052935638,188.027090730766,3.6193963733202716,205.6992406825188
13400,9577,1.0975356472944877,98.75878135918245,1.1557382952570743,110.88721261855429,1.6213594789577659,138.82543218371882,1.9705753667332848,164.4309106501612,2.3197912545088037,179.88532042919547
13800,9812,1.1557382952570743,110.88721261855429,1.9705753667332848,164.4309106501612,2.3197912545088037,179.88532042919547
14200,10046,1.0975356472944877,98.75878135918245,1.1557382952570743,110.88721261855429,1.6213594789577659,138.82543218371882,1.9705753667332848,164.4309106501612,2.3197912545088037,179.88532042919547
14600,10312,1.0975356472944877,98.75878135918245,1.1557382952570743,110.88721261855429,1.6213594789577659,138.82543218371882,1.9705753667332848,164.4309106501612,2.3197912545088037,179.88532042919547
15000,10546,1.0975356472944877,98.75878135918245,1.1557382952570743,110.88721261855429,1.6213594789577659,138.82543218371882,1.9705753667332848,164.4309106501612,2.3197912545088037,179.88532042919547
15400,10765,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
15800,10984,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
16200,11202,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
16600,11437,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
17000,11687,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
17400,11952,1.1585521389684346,80.62262158584758,1.2199905099743364,90.52377579610439,1.7114974780215513,113.33139323310462,2.0801277040569626,134.2346564418361,2.4487579300923734,146.85100320411675
17800,12187,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
18200,12421,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
18600,12671,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
19000,12890,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
19400,13109,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
19800,13327,1.5420021567689965,102.99558863099537,1.6237749984158372,115.6443364135987,2.277957731590563,144.78112131326947,2.768594781471607,171.48508920892334,3.2592318313526514,187.60250186053509
20200,13562,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512,1.7808205744936214,200.06342869795424
20600,13780,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512
21000,13984,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512,1.7808205744936214,200.06342869795424
21400,14218,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512,1.7808205744936214,200.06342869795424
21800,14452,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512,1.7808205744936214,200.06342869795424
22200,14671,0.8425387664270897,109.8367580278825,0.887218852525496,123.32566049467633,1.2446595413127461,154.39776790503686,1.512740057903184,182.87546582516512,1.7808205744936214,200.06342869795424
22600,14905,1.540159021021082,122.84887091328304,1.621834120620685,137.93577321865118,2.275234917417508,172.68892308210621,2.7652855150151248,204.54030961710575,3.255336112612742,223.7644916681233
23000,15109,1.540159021021082,122.84887091328304,1.621834120620685,137.93577321865118,2.275234917417508,172.68892308210621,2.7652855150151248,204.54030961710575,3.255336112612742,223.7644916681233
23400,15327,1.540159021021082,122.84887091328304,1.621834120620685,137.93577321865118,2.275234917417508,172.68892308210621,2.7652855150151248,204.54030961710575,3.255336112612742,223.7644916681233
23800,15546,1.540159021021082,122.84887091328304,1.621834120620685,137.93577321865118,2.275234917417508,172.68892308210621,2.7652855150151248,204.54030961710575,3.255336112612742,223.7644916681233
24200,15765,1.540159021021082,122.84887091328304,1.621834120620685,137.93577321865118,2.275234917417508,172.68892308210621,2.7652855150151248,204.54030961710575,3.255336112612742,223.7644916681233
