4728,2960,6.300778915541375,107.16714800378084,6.449032537083525,161.74242554431288,6.6714129693967505,281.27744315739477
9423,4824,6.387260194774296,123.27443477789619,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933
15467,7175,6.300778915541375,107.16714800378084,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933
22142,9417,6.300778915541375,107.16714800378084,6.387260194774296,123.27443477789619,6.621995095549367,296.5130414707933
27250,11145,6.300778915541375,107.16714800378084,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
33946,13392,6.300778915541375,107.16714800378084,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
39757,15289,6.300778915541375,107.16714800378084,6.387260194774296,123.27443477789619,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
45445,17064,6.362551257850605,84.21268520490428,6.387260194774296,123.27443477789619,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
51589,19043,6.300778915541375,107.16714800378084,6.387260194774296,123.27443477789619,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
57587,21068,6.300778915541375,107.16714800378084,6.387260194774296,123.27443477789619,6.449032537083525,161.74242554431288,6.621995095549367,296.5130414707933,7.2150095817179665,308.1102879481564
63120,22917,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.3368484850373954,219.79067970927326
69015,24927,3.1749864316587155,79.43778858905736,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
74575,26806,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
81175,29299,3.2061137496161543,62.42276302424336,3.212339213207642,77.78029848175296,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
87695,31798,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
93975,34144,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
100575,36501,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
107095,38524,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
113375,40551,3.1749864316587155,79.43778858905736,3.2185646767991294,91.37733597218221,3.249691994756568,119.89178442835097,3.3368484850373954,219.79067970927326,3.635670737428804,228.38715382512314
