2600,2154,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
6912,3786,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
10908,5120,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
15944,6670,3.895802807426089,134.0008209452095,4.204015054849039,152.30423558950895,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
22717,8846,3.846488847838417,157.07185616739224,4.450584852787399,306.17800963658834
27760,10811,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
33886,13156,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
39742,15164,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.499898812375071,300.40730057078406
45593,17030,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.499898812375071,300.40730057078406
51584,19004,3.846488847838417,157.07185616739224,4.438256362890481,157.66190821911047,4.450584852787399,306.17800963658834
57396,21070,3.669302164325349,70.6912571525921,3.9595950570726077,80.34710390236492,4.180217655560524,83.17350907605729,4.911755745283616,83.99528326752731,6.537395944668264,90.66908579219299
63408,23400,3.622855301485788,82.86223097322772,4.191829371270415,161.52220755825647
69348,25654,3.622855301485788,82.86223097322772,4.191829371270415,161.52220755825647
75468,27561,3.622855301485788,82.86223097322772,4.180217655560524,83.17350907605729,4.191829371270415,161.52220755825647
81740,29428,3.622855301485788,82.86223097322772,4.180217655560524,83.17350907605729,4.191829371270415,161.52220755825647
87670,31151,3.669302164325349,70.6912571525921,3.9595950570726077,80.34710390236492,4.191829371270415,161.52220755825647
94310,33227,3.622855301485788,82.86223097322772,4.307946528369318,148.69754972167877
100863,35283,3.622855301485788,82.86223097322772,4.180217655560524,83.17350907605729,4.191829371270415,161.52220755825647
105779,37055,3.622855301485788,82.86223097322772,4.180217655560524,83.17350907605729,4.238276234109976,158.4779077125834
112059,39090,3.669302164325349,70.6912571525921,3.9595950570726077,80.34710390236492,4.191829371270415,161.52220755825647
118547,41444,3.622855301485788,82.86223097322772,4.180217655560524,83.17350907605729,4.191829371270415,161.52220755825647
124032,43361,4.194297350053311,60.24705985357082,4.405996900844645,63.84306062823021,4.419228122769104,73.45112519802328,4.511846676240313,90.64450390186347,7.449177943470076,102.28936578542846
129433,45128,4.181066128128853,79.7511499926902,4.511846676240313,90.64450390186347,4.763239892805022,93.83314521376849,4.77647111472948,182.22312519245685
135720,47172,4.128141240431019,93.48197326311816,4.763239892805022,93.83314521376849,4.829396002427314,178.7886635150966
141755,49364,4.181066128128853,79.7511499926902,4.750008670880564,87.18897190746422,4.77647111472948,182.22312519245685
147152,51434,4.128141240431019,93.48197326311816,4.763239892805022,93.83314521376849,4.77647111472948,182.22312519245685
153532,53624,4.128141240431019,93.48197326311816,4.763239892805022,93.83314521376849,4.77647111472948,182.22312519245685
160152,55944,4.405996900844645,63.84306062823021,4.419228122769104,73.45112519802328,4.511846676240313,90.64450390186347,4.763239892805022,93.83314521376849,4.77647111472948,182.22312519245685
166390,58194,4.128141240431019,93.48197326311816,4.77647111472948,182.22312519245685
172584,60277,4.128141240431019,93.48197326311816,4.763239892805022,93.83314521376849,4.829396002427314,178.7886635150966
179056,62556,4.128141240431019,93.48197326311816,4.77647111472948,182.22312519245685
185456,64491,4.181066128128853,79.7511499926902,4.511846676240313,90.64450390186347,4.763239892805022,93.83314521376849,4.829396002427314,178.7886635150966
191896,66610,4.128141240431019,93.48197326311816,4.763239892805022,93.83314521376849,4.77647111472948,182.22312519245685
198456,68836,2.297446502793136,190.24522999531905,2.658263421501032,370.8424111366306
204856,71410,2.3269009451366376,162.3016218329713,2.5109912097835236,184.47069408862416,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
211296,73690,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
217856,75894,2.297446502793136,190.24522999531905,2.687717863844534,363.8529357446162
224256,78022,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
230577,80267,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
236166,82456,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.687717863844534,363.8529357446162
242878,85090,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
249343,87288,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.687717863844534,363.8529357446162
255579,89400,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
261532,91471,2.297446502793136,190.24522999531905,2.6508998109151567,190.9599002808011,2.658263421501032,370.8424111366306
267877,93553,3.01442336377135,45.35677295546123,3.166570915255077,48.06400864597139,3.1760801372228102,55.29740400655322,3.9653455605446464,58.596847504362486,4.022400892351044,71.33989050070913
272941,95334,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.5279213500289304,126.29360247624058
279341,97796,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4708660182225324,134.60037448755202
285741,100133,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4328291303516005,137.18599607477753
292181,102446,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4328291303516005,137.18599607477753
298385,104804,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4708660182225324,134.60037448755202
304740,107006,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4328291303516005,137.18599607477753
311060,109286,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4328291303516005,137.18599607477753
317780,111327,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4708660182225324,134.60037448755202
324140,113342,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4328291303516005,137.18599607477753
330460,115512,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4708660182225324,134.60037448755202
337180,117919,2.9668772539326853,70.3775528138481,3.4233199083838675,70.64193129924949,3.4708660182225324,134.60037448755202
343540,120134,3.818311171900219,117.84882898907543,4.120392751955617,133.9460138206083,4.349974752797718,138.65789126323625,4.362058015999934,269.2723794030438
349960,121921,3.7699781190913555,138.13896202946665,4.362058015999934,269.2723794030438
356600,123953,3.7699781190913555,138.13896202946665,4.362058015999934,269.2723794030438
