2353,1940,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
6692,3921,1.9437301832034652,75.84998510611746,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
10650,5653,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
16156,7966,1.9437301832034652,75.84998510611746,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
20473,9854,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
26177,12240,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236
30754,14241,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
36589,16500,1.9437301832034652,80.18580885974251,2.0427737594176545,80.81867754427785,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
42021,18439,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
47401,20284,1.9437301832034652,80.18580885974251,2.0427737594176545,89.6384432542915,2.4389480642744115,92.6142726007236,2.50085029940828,99.03721648419919
52775,22321,1.7017562012743475,70.43018604760232,1.7884698930590277,83.2334011217626,2.189520717563173,88.48471980452364
58423,24556,1.7017562012743475,74.45619703771912,1.7884698930590277,83.2334011217626,2.189520717563173,88.48471980452364,2.1895207175631732,91.96059264692262
64267,26945,1.7017562012743475,70.43018604760232,1.7884698930590277,83.2334011217626,2.1353246601977482,85.99659500007257,2.1895207175631732,91.96059264692262
69432,28988,1.7017562012743475,74.45619703771912,1.7884698930590277,83.2334011217626,2.1353246601977482,85.99659500007257,2.189520717563173,88.48471980452364,2.1895207175631732,91.96059264692262
74881,31102,1.7017562012743475,74.45619703771912,1.7884698930590277,83.2334011217626,2.1353246601977482,85.99659500007257,2.189520717563173,88.48471980452364,2.1895207175631732,91.96059264692262
80898,33299,1.7017562012743475,74.45619703771912,1.7884698930590277,83.2334011217626,2.1353246601977482,85.99659500007257,2.189520717563173,88.48471980452364,2.1895207175631732,91.96059264692262
86192,35168,1.7017562012743475,74.45619703771912,1.7884698930590277,75.04384460459954,2.1353246601977482,85.99659500007257,2.189520717563173,88.48471980452364
