75,750,3.4645185775224854,44.85104607260044,3.575878103228565,60.25124070433019
225,1015,3.4645185775224854,44.85104607260044,3.575878103228565,60.25124070433019,4.033689486686893,132.29687967066064
375,1297,3.4645185775224854,44.85104607260044,3.575878103228565,60.25124070433019
525,1515,3.4645185775224854,44.85104607260044,3.575878103228565,60.25124070433019,4.033689486686893,132.29687967066064
675,1719,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937,2.1069396456078824,95.7200883535059
825,1922,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937
975,2140,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937,2.1069396456078824,95.7200883535059
1125,2343,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937,2.1069396456078824,95.7200883535059
1275,2531,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937,2.1069396456078824,95.7200883535059
1425,2687,1.8096414134055434,32.4508492075083,1.8678084588364359,43.59327368856937,2.1069396456078824,95.7200883535059
1575,2843,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
1725,3000,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
1875,3125,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
2025,3265,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
2175,3390,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
2325,3515,2.2752548793307414,67.47298739406081,2.3483880718806582,90.64072213475777,2.649046752363649,199.02469342281972
2475,3656,2.2696235755665786,43.27260725926175,2.3831047543449073,52.17668707926028,2.4155279482815724,54.74008553467495,2.6424903058382307,127.64096753390135
2625,3781,2.3425757619240755,58.13082423231337,2.6424903058382307,127.64096753390135
2775,3922,2.2696235755665786,43.27260725926175,2.3425757619240755,58.13082423231337,2.6424903058382307,127.64096753390135
2925,4047,2.2696235755665786,43.27260725926175,2.3425757619240755,58.13082423231337,2.6424903058382307,127.64096753390135
3075,4187,2.2696235755665786,43.27260725926175,2.3425757619240755,58.13082423231337,2.6424903058382307,127.64096753390135
3225,4312,1.5408467643908184,47.034915261410426,1.590373981817666,63.184970007962725,1.7939858756835956,138.73862639872542
3375,4468,1.5408467643908184,47.034915261410426,1.590373981817666,63.184970007962725,1.7939858756835956,138.73862639872542
3525,4640,1.5408467643908184,47.034915261410426,1.590373981817666,63.184970007962725,1.7939858756835956,138.73862639872542
3675,4781,1.5408467643908184,47.034915261410426,1.590373981817666,63.184970007962725,1.7939858756835956,138.73862639872542
3825,4906,1.5408467643908184,47.034915261410426,1.590373981817666,63.184970007962725,1.7939858756835956,138.73862639872542
3975,5031,1.5408467643908184,47.034915261410426,1.6178891026103592,56.71315436785641,1.6399011992445138,59.49942579377918,1.7939858756835956,138.73862639872542
4125,5156,3.0724627881060926,70.62579847021351,3.171220520580931,94.8760922248347,3.5772245318663787,208.3245226150068
4275,5297,3.0724627881060926,70.62579847021351,3.3358167413723288,76.12666382669308,3.5772245318663787,208.3245226150068
