75,625,2.3650075844835925,46.594115003092455,3.293675484149925,156.76778887851282
225,906,2.3650075844835925,46.594115003092455,3.293675484149925,156.76778887851282
375,1156,2.3650075844835925,46.594115003092455,3.293675484149925,156.76778887851282
525,1360,2.3650075844835925,46.594115003092455,3.293675484149925,156.76778887851282
675,1547,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
825,1750,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
975,1938,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
1125,2125,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
1275,2313,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
1425,2469,1.8017532054710965,31.716117195280866,2.5092479196613175,106.71016209205743
1575,2641,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
1725,2797,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
1875,2922,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
2025,3063,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
2175,3219,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
2325,3375,2.1210259708080548,61.43927423604792,2.953889571910694,206.71492894857116
2475,3516,1.958559088190486,52.16580022721911,2.7276267929773264,175.51394969421764
2625,3656,1.958559088190486,52.16580022721911,2.7276267929773264,175.51394969421764
2775,3813,1.958559088190486,52.16580022721911,2.7276267929773264,175.51394969421764
2925,4016,1.958559088190486,52.16580022721911,2.7276267929773264,175.51394969421764
3075,4141,1.958559088190486,52.16580022721911,2.7276267929773264,175.51394969421764
3225,4281,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
3375,4406,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
3525,4547,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
3675,4688,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
3825,4828,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
3975,4953,1.6620408067394643,36.01853907318327,2.3146746313753797,121.1858349227686
4125,5078,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
4275,5219,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
4425,5359,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
4575,5500,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
4725,5641,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
4875,5781,1.6714495879834248,42.577983679209325,2.327777960228225,143.25535222317325
5025,5937,1.342187003882002,63.84133475667973,1.8692237855110605,214.7967589510688
5175,6078,1.342187003882002,63.84133475667973,1.8692237855110605,214.7967589510688
5325,6219,1.342187003882002,63.84133475667973,1.8692237855110605,214.7967589510688
5475,6359,1.342187003882002,63.84133475667973,1.8692237855110605,214.7967589510688
5625,6516,1.342187003882002,63.84133475667973,1.8692237855110605,214.7967589510688
5775,6641,1.7941119567444126,54.32134597893538,2.4986061805969304,182.766370762857
5925,6797,1.7941119567444126,54.32134597893538,2.4986061805969304,182.766370762857
6075,6953,1.7941119567444126,54.32134597893538,2.4986061805969304,182.766370762857
6225,7109,1.7941119567444126,54.32134597893538,2.4986061805969304,182.766370762857
6375,7250,1.7941119567444126,54.32134597893538,2.4986061805969304,182.766370762857
